ajp_pr3_240_enduro_2015,PR3 240 Enduro,AJP,2015,Enduro / offroad,230
ajp_pr3_240_enduro_pro_2015,PR3 240 Enduro Pro,AJP,2015,Enduro / offroad,230
ajp_pr4_200_enduro_2010,PR4 200 Enduro,AJP,2010,Enduro / offroad,200
ajp_pr4_200_enduro_2008,PR4 200 Enduro,AJP,2008,Enduro / offroad,200
ajp_pr4_200_enduro_2006,Pr4 200 Enduro,AJP,2006,Enduro / offroad,200
ajp_pr4_200_enduro_2007,Pr4 200 Enduro,AJP,2007,Enduro / offroad,200
ajp_pr4_extreme_240_2020,PR4 Extreme 240,AJP,2020,Enduro / offroad,230
ajp_pr5_250_enduro_2020,PR5 250 Enduro,AJP,2020,Enduro / offroad,250
ajp_pr5_250_enduro_2015,PR5 250 Enduro,AJP,2015,Enduro / offroad,250
ajp_pr7_650_adventure_2023,PR7 650 Adventure,AJP,2023,Enduro / offroad,600
ajp_pr7_adventure_650_2020,PR7 Adventure 650,AJP,2020,Enduro / offroad,600
ajp_pr7_adventure_650_2018,PR7 Adventure 650,AJP,2018,Enduro / offroad,660
ajp_spr_250_2021,SPR 250,AJP,2021,Enduro / offroad,250
ajp_spr_510r_2021,SPR 510R,AJP,2021,Enduro / offroad,500
alfer_vr_2000_enduro_2010,VR 2000 Enduro,Alfer,2010,Enduro / offroad,250
alfer_vr_250_2001,VR 250,Alfer,2001,Enduro / offroad,250
aprilia_caponord_etv_1000_2004,Caponord ETV 1000,Aprilia,2004,Enduro / offroad,1000
aprilia_caponord_rally_2003,Caponord Rally,Aprilia,2003,Enduro / offroad,1000
aprilia_caponord_rally_raid_2004,Caponord Rally Raid,Aprilia,2004,Enduro / offroad,1000
aprilia_etv_1000_caponord_2003,ETV 1000 Caponord,Aprilia,2003,Enduro / offroad,1000
aprilia_etv_1000_caponord_2002,ETV 1000 CapoNord,Aprilia,2002,Enduro / offroad,1000
aprilia_etv_1000_caponord_2001,ETV 1000 Caponord,Aprilia,2001,Enduro / offroad,1000
aprilia_etx_350_1985,ETX 350,Aprilia,1985,Enduro / offroad,350
aprilia_etx_350_ae_1987,ETX 350 AE,Aprilia,1987,Enduro / offroad,350
aprilia_etx_350_e_1986,ETX 350 E,Aprilia,1986,Enduro / offroad,350
aprilia_etx_6x35_1989,ETX 6.35,Aprilia,1989,Enduro / offroad,350
aprilia_etx_6x35_1988,ETX 6.35,Aprilia,1988,Enduro / offroad,350
aprilia_moto_6x5_2001,Moto 6.5,Aprilia,2001,Enduro / offroad,650
aprilia_pegaso_650_2009,Pegaso 650,Aprilia,2009,Enduro / offroad,660
aprilia_pegaso_650_2002,Pegaso 650,Aprilia,2002,Enduro / offroad,650
harleyxdavidson_1340_tour_glide_ultra_classic_xreduced_effectx_1989,1340 Tour Glide Ultra Classic (reduced effect),Harley-Davidson,1989,"Minibike, sport",1340
ajp_pr7_2021,PR7,AJP,2021,Sport,600
acabion_gtbo_55_2007,GTBO 55,Acabion,2007,Sport,1300
aprilia_dorsoduro_750_2008,Dorsoduro 750,Aprilia,2008,Sport,750
aprilia_caponord_1200_2018,Caponord 1200,Aprilia,2018,Sport touring,1200
aprilia_caponord_1200_2017,Caponord 1200,Aprilia,2017,Sport touring,1200
aprilia_caponord_1200_2016,Caponord 1200,Aprilia,2016,Sport touring,1200
aprilia_caponord_1200_2015,Caponord 1200,Aprilia,2015,Sport touring,1200
aprilia_caponord_1200_2013,Caponord 1200,Aprilia,2013,Sport touring,1200
aprilia_caponord_1200_abs_2014,Caponord 1200 ABS,Aprilia,2014,Sport touring,1200
aprilia_caponord_1200_rally_2016,Caponord 1200 Rally,Aprilia,2016,Sport touring,1200
aprilia_caponord_1200_travel_pack_2017,Caponord 1200 Travel Pack,Aprilia,2017,Sport touring,1200
aprilia_caponord_1200_travel_pack_2015,Caponord 1200 Travel Pack,Aprilia,2015,Sport touring,1200
aprilia_caponord_rally_raid_2006,Caponord Rally Raid,Aprilia,2006,Sport touring,1000
aprilia_dorsoduro_1200_2015,Dorsoduro 1200,Aprilia,2015,Sport touring,1200
aprilia_rst_1000_futura_2005,RST 1000 Futura,Aprilia,2005,Sport touring,1000
aprilia_rst_1000_futura_2003,RST 1000 Futura,Aprilia,2003,Sport touring,1000
aprilia_falco_1000_sl_2003,Falco 1000 SL,Aprilia,2003,Sport touring,1000
aprilia_rst_1000_futura_2002,RST 1000 Futura,Aprilia,2002,Sport touring,1000
aprilia_rst_1000_futura_2001,RST 1000 Futura,Aprilia,2001,Sport touring,1000
aprilia_shiver_750_gt_2012,Shiver 750 GT,Aprilia,2012,Sport touring,750
aprilia_shiver_750_gt_2011,Shiver 750 GT,Aprilia,2011,Sport touring,750
aprilia_sl_1000_falco_2001,SL 1000 Falco,Aprilia,2001,Sport touring,1000
aprilia_shiver_750_gt_abs_2011,Shiver 750 GT ABS,Aprilia,2011,Sport touring,750
aprilia_shiver_750_gt_abs_2012,Shiver 750 GT ABS,Aprilia,2012,Sport touring,750
benelli_254_quattro_1980,254 Quattro,Benelli,1980,Sport touring,230
benelli_900_sei_1987,900 Sei,Benelli,1987,Sport touring,910
benelli_900_sei_1985,900 Sei,Benelli,1985,Sport touring,910
benelli_900_sei_1983,900 Sei,Benelli,1983,Sport touring,910
benelli_900_sei_sport_1986,900 Sei Sport,Benelli,1986,Sport touring,910
benelli_bn_600_gt_2017,BN 600 GT,Benelli,2017,Sport touring,600
benelli_bn_600_gt_2016,BN 600 GT,Benelli,2016,Sport touring,600
benelli_tre_1130_k_2016,TRE 1130 K,Benelli,2016,Sport touring,1130
benelli_tnt_600_gt_2017,TNT 600 GT,Benelli,2017,Sport touring,600
benelli_tre_1130_k_2017,TRE 1130 K,Benelli,2017,Sport touring,1130
benelli_tre_k_1130_2015,Tre K 1130,Benelli,2015,Sport touring,1130
benelli_tre_k_1130_amazonas_2015,Tre K 1130 Amazonas,Benelli,2015,Sport touring,1130
benelli_trexk_1130k_amazonas_2015,Tre-K 1130K Amazonas,Benelli,2015,Sport touring,1130
benelli_trexk_1130k_2015,Tre-K 1130K,Benelli,2015,Sport touring,1130
bmw_f_800_gt_2017,F 800 GT,BMW,2017,Sport touring,800
bmw_f_800_gt_2019,F 800 GT,BMW,2019,Sport touring,800
bmw_f_800_gt_2018,F 800 GT,BMW,2018,Sport touring,800
bmw_f_800_gt_2016,F 800 GT,BMW,2016,Sport touring,800
bmw_f_800_gt_2015,F 800 GT,BMW,2015,Sport touring,800
bmw_f_800_gt_2014,F 800 GT,BMW,2014,Sport touring,800
bmw_f_800_st_2010,F 800 ST,BMW,2010,Sport touring,800
bmw_f800_st_2007,F800 ST,BMW,2007,Sport touring,800
bmw_f_800_st_2012,F 800 ST,BMW,2012,Sport touring,800
bmw_f_800_gt_2013,F 800 GT,BMW,2013,Sport touring,800
bmw_f_800_st_2009,F 800 ST,BMW,2009,Sport touring,800
bmw_f800_st_2006,F800 ST,BMW,2006,Sport touring,800
bmw_k_1_1992,K 1,BMW,1992,Sport touring,990
bmw_k_1_1989,K 1,BMW,1989,Sport touring,990
bmw_k_100_1988,K 100,BMW,1988,Sport touring,990
bmw_k_100_1987,K 100,BMW,1987,Sport touring,990
bmw_k_100_rs_1991,K 100 RS,BMW,1991,Sport touring,990
bmw_k_100_1984,K 100,BMW,1984,Sport touring,990
bmw_k_100_rs_1992,K 100 RS,BMW,1992,Sport touring,990
bmw_k_100_rs_1990,K 100 RS,BMW,1990,Sport touring,990
bmw_k_100_rs_1989,K 100 RS,BMW,1989,Sport touring,990
bmw_k_100_rs_1987,K 100 RS,BMW,1987,Sport touring,990
bmw_k_100_rs_abs_1988,K 100 RS ABS,BMW,1988,Sport touring,980
bmw_k_100_rs_1985,K 100 RS,BMW,1985,Sport touring,990
bmw_k_100_rs_motorsport_1986,K 100 RS Motorsport,BMW,1986,Sport touring,990
bmw_k_1100_rs_1997,K 1100 RS,BMW,1997,Sport touring,1090
bmw_k_1100_rs_1996,K 1100 RS,BMW,1996,Sport touring,1090
bmw_k_1100_rs_1995,K 1100 RS,BMW,1995,Sport touring,1090
bmw_k_1200_gt_2004,K 1200 GT,BMW,2004,Sport touring,1170
bmw_k_1200_rs_2005,K 1200 RS,BMW,2005,Sport touring,1170
bmw_k_1200_rs_2003,K 1200 RS,BMW,2003,Sport touring,1170
bmw_k_1200_rs_2004,K 1200 RS,BMW,2004,Sport touring,1170
bmw_k_1200_rs_2002,K 1200 RS,BMW,2002,Sport touring,1170
bmw_k_1200_rs_2001,K 1200 RS,BMW,2001,Sport touring,1170
bmw_k_1200_rs_2000,K 1200 RS,BMW,2000,Sport touring,1170
bmw_k_1200_rs_1999,K 1200 RS,BMW,1999,Sport touring,1170
bmw_k_1200_rs_1998,K 1200 RS,BMW,1998,Sport touring,1170
bmw_k_1200_rs_1997,K 1200 RS,BMW,1997,Sport touring,1170
amazonas_1600_2001,1600,Amazonas,2001,Touring,1580
amazonas_axmxe_x_amazonas_1600_cc_1986,A.M.E - Amazonas 1600 cc,Amazonas,1986,Touring,1600
aprilia_etv_1000_caponord_2007,ETV 1000 Caponord,Aprilia,2007,Touring,1000
aprilia_etv_1000_caponord_2006,ETV 1000 Caponord,Aprilia,2006,Touring,1000
aprilia_etv_1000_caponord_2005,ETV 1000 Caponord,Aprilia,2005,Touring,1000
aprilia_etx_350_tuareg_1986,ETX 350 Tuareg,Aprilia,1986,Touring,350
aprilia_tuareg_600_wind_1988,Tuareg 600 Wind,Aprilia,1988,Touring,560
bajaj_avenger_220_2011,Avenger 220,Bajaj,2011,Touring,220
aprilia_mxv_4x5_2011,MXV 4.5,Aprilia,2011,Cross / motocross,450
aprilia_mxv_4x5_2010,MXV 4.5,Aprilia,2010,Cross / motocross,450
aprilia_mxv_4x5_2009,MXV 4.5,Aprilia,2009,Cross / motocross,450
aprilia_rx_250_1987,RX 250,Aprilia,1987,Cross / motocross,250
aprilia_rx_250_1986,RX 250,Aprilia,1986,Cross / motocross,250
atk_604_mx_1991,604 MX,ATK,1991,Cross / motocross,560
atk_700_intimidator_2008,700 Intimidator,ATK,2008,Cross / motocross,690
benelli_bx_449_cross_2011,BX 449 Cross,Benelli,2011,Cross / motocross,450
benelli_254_quattro_1983,254 Quattro,Benelli,1983,Classic,230
benelli_250_sport_1984,250 Sport,Benelli,1984,Classic,230
benelli_254_quattro_1981,254 Quattro,Benelli,1981,Classic,230
benelli_350_rs_1980,350 RS,Benelli,1980,Classic,350
benelli_654_1981,654,Benelli,1981,Classic,600
benelli_900_sei_1990,900 Sei,Benelli,1990,Classic,910
benelli_900_sei_1981,900 Sei,Benelli,1981,Classic,910
benelli_900_sei_1980,900 Sei,Benelli,1980,Classic,910
benelli_imperiale_400_2018,Imperiale 400,Benelli,2018,Classic,370
bmw_k_1_1990,K 1,BMW,1990,Classic,990
bmw_k_100_rs_1988,K 100 RS,BMW,1988,Classic,990
bmw_r_100_rs_1980,R 100 RS,BMW,1980,Classic,980
bmw_r_100_cs_1981,R 100 CS,BMW,1981,Classic,980
bmw_r_45_1984,R 45,BMW,1984,Classic,470
bmw_r_45_1983,R 45,BMW,1983,Classic,470
bmw_r_65_1988,R 65,BMW,1988,Classic,650
bmw_r_65_1986,R 65,BMW,1986,Classic,650
bmw_r_65_1983,R 65,BMW,1983,Classic,650
gilera_saturno_500_1989,Saturno 500,Gilera,1989,Speedway,490
kawasaki_z_1300_dfi_1984,Z 1300 DFI,Kawasaki,1984,Speedway,1290
kawasaki_gpz_600_r_1988,GPZ 600 R,Kawasaki,1988,Speedway,590
moto_guzzi_guzzi_850_t_5_1988,Guzzi 850 T 5,Moto Guzzi,1988,Speedway,840
norton_commander_1990,Commander,Norton,1990,Speedway,590
norton_tx_tx_1992,T. T.,Norton,1992,Speedway,590
suzuki_gsx_600_f_xreduced_effect_x2x_1989,GSX 600 F (reduced effect #2),Suzuki,1989,Speedway,600
suzuki_rg_250_gamma_1987,RG 250 Gamma,Suzuki,1987,Speedway,250
bmw_r_80_1987,R 80,BMW,1987,Classic,800
bmw_r_65_1981,R 65,BMW,1981,Classic,650
bmw_r_80_rt_1986,R 80 RT,BMW,1986,Classic,800
bmw_r_nine_t_pure_2018,R nine T Pure,BMW,2018,Classic,1170
borile_b500cr_2010,B500CR,Borile,2010,Classic,490
ajs_tn25_250_2016,TN25 250,AJS,2016,Naked bike,220
alphasports_alpha_250_naked_2008,Alpha 250 Naked,AlphaSports,2008,Naked bike,250
aprilia_mana_850_2012,Mana 850,Aprilia,2012,Naked bike,840
aprilia_mana_850_2010,Mana 850,Aprilia,2010,Naked bike,840
aprilia_mana_850_2011,Mana 850,Aprilia,2011,Naked bike,840
aprilia_mana_850_abs_2011,Mana 850 ABS,Aprilia,2011,Naked bike,840
aprilia_mana_850_abs_2012,Mana 850 ABS,Aprilia,2012,Naked bike,840
aprilia_mana_850_abs_2009,Mana 850 ABS,Aprilia,2009,Naked bike,840
aprilia_mana_850_gt_2009,Mana 850 GT,Aprilia,2009,Naked bike,840
aprilia_mana_850_gt_abs_2010,Mana 850 GT ABS,Aprilia,2010,Naked bike,840
aprilia_na_850_mana_2007,NA 850 Mana,Aprilia,2007,Naked bike,840
aprilia_climber_1989,Climber,Aprilia,1989,Trial,280
aprilia_pegaso_650_2007,Pegaso 650,Aprilia,2007,Naked bike,660
aprilia_pegaso_600_1991,Pegaso 600,Aprilia,1991,Trial,560
aprilia_pegaso_650_strada_2006,Pegaso 650 Strada,Aprilia,2006,Naked bike,660
aprilia_rsv4_1100_factory_2019,RSV4 1100 Factory,Aprilia,2019,Naked bike,1080
aprilia_shiver_750_2013,Shiver 750,Aprilia,2013,Naked bike,750
aprilia_shiver_750_2014,Shiver 750,Aprilia,2014,Naked bike,750
aprilia_shiver_750_2012,Shiver 750,Aprilia,2012,Naked bike,750
aprilia_shiver_750_2011,Shiver 750,Aprilia,2011,Naked bike,750
aprilia_shiver_750_2009,Shiver 750,Aprilia,2009,Naked bike,750
aprilia_shiver_750_2010,Shiver 750,Aprilia,2010,Naked bike,750
aprilia_shiver_750_2008,Shiver 750,Aprilia,2008,Naked bike,750
aprilia_shiver_750_abs_2017,Shiver 750 ABS,Aprilia,2017,Naked bike,750
aprilia_shiver_750_abs_2015,Shiver 750 ABS,Aprilia,2015,Naked bike,750
aprilia_shiver_750_abs_2016,Shiver 750 ABS,Aprilia,2016,Naked bike,750
aprilia_shiver_750_abs_2013,Shiver 750 ABS,Aprilia,2013,Naked bike,750
aprilia_shiver_750_abs_2012,Shiver 750 ABS,Aprilia,2012,Naked bike,750
aprilia_shiver_750_abs_2011,Shiver 750 ABS,Aprilia,2011,Naked bike,750
aprilia_shiver_750_abs_2009,Shiver 750 ABS,Aprilia,2009,Naked bike,750
aprilia_shiver_750_gt_2010,Shiver 750 GT,Aprilia,2010,Naked bike,750
aprilia_shiver_750_gt_2009,Shiver 750 GT,Aprilia,2009,Naked bike,750
aprilia_shiver_750_gt_abs_2010,Shiver 750 GT ABS,Aprilia,2010,Naked bike,750
aprilia_shiver_900_2019,Shiver 900,Aprilia,2019,Naked bike,900
aprilia_shiver_900_2021,Shiver 900,Aprilia,2021,Naked bike,900
aprilia_shiver_900_2018,Shiver 900,Aprilia,2018,Naked bike,900
aprilia_shiver_900_2017,Shiver 900,Aprilia,2017,Naked bike,900
aprilia_shiver_sport_750_abs_2017,Shiver Sport 750 ABS,Aprilia,2017,Naked bike,750
aprilia_sl_750_shiver_2007,SL 750 Shiver,Aprilia,2007,Naked bike,750
aprilia_tuono_1000_r_2011,Tuono 1000 R,Aprilia,2011,Naked bike,1000
aprilia_tuono_1000_r_2006,Tuono 1000 R,Aprilia,2006,Naked bike,1000
aprilia_tuono_1000_r_2005,Tuono 1000 R,Aprilia,2005,Naked bike,1000
aprilia_tuono_1000_r_factory_2010,Tuono 1000 R FACTORY,Aprilia,2010,Naked bike,1000
aprilia_tuono_1000_r_factory_2009,Tuono 1000 R Factory,Aprilia,2009,Naked bike,1000
aprilia_tuono_1000_r_factory_2008,Tuono 1000 R Factory,Aprilia,2008,Naked bike,1000
aprilia_tuono_1000_r_factory_2005,Tuono 1000 R Factory,Aprilia,2005,Naked bike,1000
aprilia_tuono_1000r_2008,Tuono 1000R,Aprilia,2008,Naked bike,1000
aprilia_tuono_fighter_1000_2003,Tuono Fighter 1000,Aprilia,2003,Naked bike,1000
aprilia_tuono_r_2009,Tuono R,Aprilia,2009,Naked bike,1000
aprilia_pegaso_650_trail_2008,Pegaso 650 Trail,Aprilia,2008,Trial,660
aprilia_250_tuareg_1986,250 Tuareg,Aprilia,1986,Allround,250
aprilia_caponord_rally_raid_2005,Caponord Rally Raid,Aprilia,2005,Allround,1000
aprilia_etv_1000_caponord_2008,ETV 1000 CAPONORD,Aprilia,2008,Allround,1000
aprilia_mana_850_gt_2016,Mana 850 GT,Aprilia,2016,Allround,840
aprilia_mana_850_gt_abs_2015,Mana 850 GT ABS,Aprilia,2015,Allround,840
aprilia_mana_850_gt_abs_2013,Mana 850 GT ABS,Aprilia,2013,Allround,840
aprilia_moto_6x5_1998,Moto 6.5,Aprilia,1998,Allround,650
aprilia_mana_850_gt_abs_2014,Mana 850 GT ABS,Aprilia,2014,Allround,840
aprilia_moto_6x5_1997,Moto 6.5,Aprilia,1997,Allround,650
aprilia_mana_850_gt_abs_2012,Mana 850 GT ABS,Aprilia,2012,Allround,840
aprilia_moto_6x5_1996,Moto 6.5,Aprilia,1996,Allround,650
aprilia_pegaso_650_2008,Pegaso 650,Aprilia,2008,Allround,660
aprilia_pegaso_650_factory_2008,Pegaso 650 Factory,Aprilia,2008,Allround,660
aprilia_pegaso_650_1993,Pegaso 650,Aprilia,1993,Allround,650
aprilia_pegaso_650_trail_2007,Pegaso 650 Trail,Aprilia,2007,Trial,660
bmw_k_1200_s_2008,K 1200 S,BMW,2008,Sport touring,1160
bmw_k_1300_gt_2010,K 1300 GT,BMW,2010,Sport touring,1290
bmw_k_1300_gt_2009,K 1300 GT,BMW,2009,Sport touring,1290
bmw_k_1300_s__2011,K 1300 S ,BMW,2011,Sport touring,1290
bmw_k_75_1992,K 75,BMW,1992,Sport touring,740
bmw_k_75_1987,K 75,BMW,1987,Sport touring,740
bmw_k_75_c_1988,K 75 C,BMW,1988,Sport touring,740
aprilia_tuono_v4__2023,Tuono V4 ,Aprilia,2023,Naked bike,1080
aprilia_pegaso_650_trail_2006,Pegaso 650 Trail,Aprilia,2006,Trial,660
bmw_k_75_c_1987,K 75 C,BMW,1987,Sport touring,740
aprilia_tx_311_m_1988,TX 311 M,Aprilia,1988,Trial,280
aprilia_tx_311_m_1987,TX 311 M,Aprilia,1987,Trial,280
bmw_k_75_rt_1995,K 75 RT,BMW,1995,Sport touring,740
adiva_ad_250_2009,AD 250,Adiva,2009,Scooter,240
bmw_k_75_s_1995,K 75 S,BMW,1995,Sport touring,740
bmw_f_800_st__2011,F 800 ST ,BMW,2011,Touring,800
aprilia_txr_312_m_1989,TXR 312 M,Aprilia,1989,Trial,280
aprilia_tuono_v4_1100_factory_2023,Tuono V4 1100 Factory,Aprilia,2023,Naked bike,1080
bmw_k_75_s_1991,K 75 S,BMW,1991,Sport touring,740
bmw_f_800_st_touring_2012,F 800 ST Touring,BMW,2012,Touring,800
aprilia_tuono_v4_1100_factory_2021,Tuono V4 1100 Factory,Aprilia,2021,Naked bike,1080
canxam_mx6_400_1980,MX6 400,Can-Am,1980,Cross / motocross,410
bmw_k_100_1986,K 100,BMW,1986,Touring,990
bmw_k_75_s_1990,K 75 S,BMW,1990,Sport touring,740
aprilia_pegaso_650_2000,Pegaso 650,Aprilia,2000,Enduro / offroad,650
aprilia_tuono_v4_1100_factory_2020,Tuono V4 1100 Factory,Aprilia,2020,Naked bike,1080
adiva_ad250_2008,AD250,Adiva,2008,Scooter,240
aprilia_tuono_v4_1100_factory_2019,Tuono V4 1100 Factory,Aprilia,2019,Naked bike,1080
aprilia_tuono_v4_1100_factory_2018,Tuono V4 1100 Factory,Aprilia,2018,Naked bike,1080
aprilia_tuono_v4_1100_factory_2017,Tuono V4 1100 Factory,Aprilia,2017,Naked bike,1080
aprilia_tuono_v4_1100_factory_2016,Tuono V4 1100 Factory,Aprilia,2016,Naked bike,1080
aprilia_tuono_v4_1100_factory_2015,Tuono V4 1100 Factory,Aprilia,2015,Naked bike,1080
aprilia_tuono_v4_1100_rr_2021,Tuono V4 1100 RR,Aprilia,2021,Naked bike,1080
aprilia_tuono_v4_1100_rr_2020,Tuono V4 1100 RR,Aprilia,2020,Naked bike,1080
aprilia_tuono_v4_1100_rr_2019,Tuono V4 1100 RR,Aprilia,2019,Naked bike,1080
aprilia_tuono_v4_1100_rr_2018,Tuono V4 1100 RR,Aprilia,2018,Naked bike,1080
aprilia_tuono_v4_1100_rr_2017,Tuono V4 1100 RR,Aprilia,2017,Naked bike,1080
aprilia_tuono_v4_1100_rr_2016,Tuono V4 1100 RR,Aprilia,2016,Naked bike,1080
aprilia_tuono_v4_1100_rr_2015,Tuono V4 1100 RR,Aprilia,2015,Naked bike,1080
aprilia_tuono_v4_factory_2022,Tuono V4 Factory,Aprilia,2022,Naked bike,1080
aprilia_tuono_v4_r_2013,Tuono V4 R,Aprilia,2013,Naked bike,1000
aprilia_tuono_v4_r_abs_2015,Tuono V4 R ABS,Aprilia,2015,Naked bike,1000
aprilia_tuono_v4_r_aprc_2014,Tuono V4 R APRC,Aprilia,2014,Naked bike,1000
aprilia_tuono_v4_r_aprc_2012,Tuono V4 R APRC,Aprilia,2012,Naked bike,1000
aprilia_tuono_v4r_2011,Tuono V4R,Aprilia,2011,Naked bike,1000
aprilia_tuono_v4_r_aprc_2013,Tuono V4 R APRC,Aprilia,2013,Naked bike,1000
bmw_k_100_lt_1991,K 100 LT,BMW,1991,Touring,990
bmw_k_100_lt_1990,K 100 LT,BMW,1990,Touring,990
bmw_k_100_lt_1989,K 100 LT,BMW,1989,Touring,990
bmw_k_100_1983,K 100,BMW,1983,Touring,990
bmw_k_100_lt_1988,K 100 LT,BMW,1988,Touring,990
bmw_k_100_lt_1987,K 100 LT,BMW,1987,Touring,990
bmw_k_100_lt_1986,K 100 LT,BMW,1986,Touring,990
bmw_k_100_lt_limited_edition_1991,K 100 LT Limited Edition,BMW,1991,Touring,990
bmw_k_100_rs_1984,K 100 RS,BMW,1984,Touring,990
bmw_k_100_rs_1986,K 100 RS,BMW,1986,Touring,990
bmw_k_100_rs_1983,K 100 RS,BMW,1983,Touring,990
bmw_k_100_rt_1988,K 100 RT,BMW,1988,Touring,990
bmw_k_100_rt_1987,K 100 RT,BMW,1987,Touring,990
bmw_k_100_rt_1986,K 100 RT,BMW,1986,Touring,990
bmw_k_100_rt_1985,K 100 RT,BMW,1985,Touring,990
bmw_k_100_rt_1984,K 100 RT,BMW,1984,Touring,990
bmw_k_1100_lt_1997,K 1100 LT,BMW,1997,Touring,1090
bmw_k_1100_lt_1996,K 1100 LT,BMW,1996,Touring,1090
bmw_k_1100_lt_1995,K 1100 LT,BMW,1995,Touring,1090
bmw_k_1100_lt_highline_1997,K 1100 LT Highline,BMW,1997,Touring,1090
bmw_k_1100_lt_high_line_1998,K 1100 LT High Line,BMW,1998,Touring,1090
bmw_k_1100_lt_se_1995,K 1100 LT SE,BMW,1995,Touring,1090
bmw_k_1200_gt_2008,K 1200 GT,BMW,2008,Touring,1160
bmw_k_1200_gt_2005,K 1200 GT,BMW,2005,Touring,1170
bmw_k_1200_lt_2011,K 1200 LT,BMW,2011,Touring,1170
bmw_k_1200_lt_2010,K 1200 LT,BMW,2010,Touring,1170
bmw_k_1200_lt_2009,K 1200 LT,BMW,2009,Touring,1170
bmw_k_1200_lt_2008,K 1200 LT,BMW,2008,Touring,1170
bmw_k_75_s_1989,K 75 S,BMW,1989,Sport touring,740
bmw_k_75_s_1988,K 75 S,BMW,1988,Sport touring,740
aprilia_pegaso_650_1999,Pegaso 650,Aprilia,1999,Enduro / offroad,650
bmw_k_1200_lt_2006,K 1200 LT,BMW,2006,Touring,1170
bmw_k_75_s_1987,K 75 S,BMW,1987,Sport touring,740
aprilia_pegaso_650_1998,Pegaso 650,Aprilia,1998,Enduro / offroad,650
bmw_k_1200_lt_2005,K 1200 LT,BMW,2005,Touring,1170
bmw_k_75_s_1986,K 75 S,BMW,1986,Sport touring,740
aprilia_pegaso_650_1997,Pegaso 650,Aprilia,1997,Enduro / offroad,650
beta_alp_200_2008,Alp 200,Beta,2008,Trial,200
bmw_k_1200_lt_2004,K 1200 LT,BMW,2004,Touring,1170
aprilia_pegaso_650_1996,Pegaso 650,Aprilia,1996,Enduro / offroad,650
adiva_ad3_400_2018,AD3 400,Adiva,2018,Scooter,400
aprilia_rs_250_2002,RS 250,Aprilia,2002,Sport,250
beta_alp_200_2007,ALP 200,Beta,2007,Trial,200
aprilia_pegaso_650_1992,Pegaso 650,Aprilia,1992,Enduro / offroad,650
bmw_k_1200_lt_2003,K 1200 LT,BMW,2003,Touring,1170
bmw_k_75_s_special_1986,K 75 S Special,BMW,1986,Sport touring,740
aprilia_rs_250_2001,RS 250,Aprilia,2001,Sport,250
beta_alp_200_2006,Alp 200,Beta,2006,Trial,200
beta_alp_240_1990,ALP 240,Beta,1990,Trial,240
beta_alp_4x0_2008,Alp 4.0,Beta,2008,Trial,350
beta_alp_4x0_2006,Alp 4.0,Beta,2006,Trial,350
beta_evo_250_2t_2013,Evo 250 2T,Beta,2013,Trial,250
beta_evo_290_2t_2010,Evo 290 2T,Beta,2010,Trial,290
aprilia_pegaso_650_xreduced_effectx_1992,Pegaso 650 (reduced effect),Aprilia,1992,Enduro / offroad,650
bmw_k_1200_lt_2002,K 1200 LT,BMW,2002,Touring,1170
bmw_r_100_cs_1982,R 100 CS,BMW,1982,Sport touring,980
aprilia_rs_250_2000,RS 250,Aprilia,2000,Sport,250
bmw_k_1200_lt_2001,K 1200 LT,BMW,2001,Touring,1170
aprilia_rs_250_1999,RS 250,Aprilia,1999,Sport,250
aprilia_pegaso_650_factory_2009,Pegaso 650 Factory,Aprilia,2009,Enduro / offroad,660
bmw_r_100_r_1991,R 100 R,BMW,1991,Sport touring,980
bmw_k_1200_lt_2000,K 1200 LT,BMW,2000,Touring,1170
bmw_r_100_rs_1989,R 100 RS,BMW,1989,Sport touring,980
aprilia_rs_250_1998,RS 250,Aprilia,1998,Sport,250
aprilia_pegaso_650_ixex_2005,Pegaso 650 i.e.,Aprilia,2005,Enduro / offroad,650
ajp_pr4_200_sm_2010,PR4 200 SM,AJP,2010,Super motard,200
bmw_r_100_rs_1988,R 100 RS,BMW,1988,Sport touring,980
bmw_k_1200_lt_1999,K 1200 LT,BMW,1999,Touring,1170
ajs_regal_raptor_eos_350_2014,Regal Raptor Eos 350,AJS,2014,Custom / cruiser,320
aprilia_pegaso_650_ixex_2002,Pegaso 650 i.e.,Aprilia,2002,Enduro / offroad,650
aprilia_rs_250_1997,RS 250,Aprilia,1997,Sport,250
bmw_r_100_rs_1982,R 100 RS,BMW,1982,Sport touring,980
bmw_k_1300_gt__2011,K 1300 GT ,BMW,2011,Touring,1290
bmw_r_100_rs_1981,R 100 RS,BMW,1981,Sport touring,980
aprilia_pegaso_650_trail_2009,Pegaso 650 Trail,Aprilia,2009,Enduro / offroad,660
aprilia_rs_250_1996,RS 250,Aprilia,1996,Sport,250
bmw_r_100_rt_1992,R 100 RT,BMW,1992,Sport touring,980
aprilia_pegaso_ixex_650_2004,Pegaso I.E. 650,Aprilia,2004,Enduro / offroad,650
aprilia_rs_457_2024,RS 457,Aprilia,2024,Sport,460
bmw_r_100_rt_1991,R 100 RT,BMW,1991,Sport touring,980
aprilia_pegaso_ixex_650_2003,Pegaso I.E. 650,Aprilia,2003,Enduro / offroad,650
